xywh,element_label,page_id,book,num_page_id,num_patch_id,number
"779,1346,39,25 ",49 ,1805_ailly_uberrimum_1508_p100.jpg,1805_ailly_uberrimum_1508,114,1514,49 
"663,1234,23,23 ",15 ,1805_ailly_uberrimum_1508_p100.jpg,1805_ailly_uberrimum_1508,114,1515,15 
"708,1178,30,19 ",20 ,1805_ailly_uberrimum_1508_p100.jpg,1805_ailly_uberrimum_1508,114,1516,20 
"778,1203,34,24 ",41 ,1805_ailly_uberrimum_1508_p100.jpg,1805_ailly_uberrimum_1508,114,1517,41 
"776,1261,45,24 ",44 ,1805_ailly_uberrimum_1508_p100.jpg,1805_ailly_uberrimum_1508,114,1518,44 
"763,985,35,25 ",45 ,1805_ailly_uberrimum_1508_p103.jpg,1805_ailly_uberrimum_1508,115,1519,45 
"764,1040,27,21 ",12 ,1805_ailly_uberrimum_1508_p103.jpg,1805_ailly_uberrimum_1508,115,1520,12 
"760,1124,28,26 ",35 ,1805_ailly_uberrimum_1508_p103.jpg,1805_ailly_uberrimum_1508,115,1521,35 
"760,1068,26,25 ",31 ,1805_ailly_uberrimum_1508_p103.jpg,1805_ailly_uberrimum_1508,115,1522,31 
"514,1134,30,22 ",12 ,1805_ailly_uberrimum_1508_p119.jpg,1805_ailly_uberrimum_1508,116,1523,12 
"515,1108,27,19 ",12 ,1805_ailly_uberrimum_1508_p119.jpg,1805_ailly_uberrimum_1508,116,1524,12 
"391,1189,34,27 ",27 ,1805_ailly_uberrimum_1508_p119.jpg,1805_ailly_uberrimum_1508,116,1525,27 
"507,1160,38,26 ",54 ,1805_ailly_uberrimum_1508_p119.jpg,1805_ailly_uberrimum_1508,116,1526,54 
"390,1077,38,27 ",29 ,1805_ailly_uberrimum_1508_p119.jpg,1805_ailly_uberrimum_1508,116,1527,29 
"740,1029,30,23 ",19 ,1805_ailly_uberrimum_1508_p122.jpg,1805_ailly_uberrimum_1508,117,1528,19 
"738,1134,36,27 ",45 ,1805_ailly_uberrimum_1508_p122.jpg,1805_ailly_uberrimum_1508,117,1529,45 
"829,1162,28,25 ",52 ,1805_ailly_uberrimum_1508_p122.jpg,1805_ailly_uberrimum_1508,117,1530,52 
"833,1080,38,25 ",34 ,1805_ailly_uberrimum_1508_p122.jpg,1805_ailly_uberrimum_1508,117,1531,34 
"736,1082,32,24 ",33 ,1805_ailly_uberrimum_1508_p122.jpg,1805_ailly_uberrimum_1508,117,1532,33 
"762,724,28,23 ",33 ,1806_clavius_sphaeram_1570_p240.jpg,1806_clavius_sphaeram_1570,118,1533,33 
"832,953,27,21 ",23 ,1806_clavius_sphaeram_1570_p240.jpg,1806_clavius_sphaeram_1570,118,1534,23 
"759,594,29,24 ",41 ,1806_clavius_sphaeram_1570_p240.jpg,1806_clavius_sphaeram_1570,118,1535,41 
"833,797,30,23 ",27 ,1806_clavius_sphaeram_1570_p240.jpg,1806_clavius_sphaeram_1570,118,1536,27 
"761,855,31,23 ",18 ,1806_clavius_sphaeram_1570_p240.jpg,1806_clavius_sphaeram_1570,118,1537,18 
"849,725,30,27 ",65 ,1806_clavius_sphaeram_1570_p244.jpg,1806_clavius_sphaeram_1570,119,1538,65 
"385,556,27,21 ",36 ,1806_clavius_sphaeram_1570_p244.jpg,1806_clavius_sphaeram_1570,119,1539,36 
"847,596,29,26 ",65 ,1806_clavius_sphaeram_1570_p244.jpg,1806_clavius_sphaeram_1570,119,1540,65 
"846,777,31,22 ",71 ,1806_clavius_sphaeram_1570_p244.jpg,1806_clavius_sphaeram_1570,119,1541,71 
"844,651,33,24 ",62 ,1806_clavius_sphaeram_1570_p244.jpg,1806_clavius_sphaeram_1570,119,1542,62 
"560,607,26,22 ",31 ,1806_clavius_sphaeram_1570_p245.jpg,1806_clavius_sphaeram_1570,120,1543,31 
"558,479,27,21 ",24 ,1806_clavius_sphaeram_1570_p245.jpg,1806_clavius_sphaeram_1570,120,1544,24 
"523,707,30,24 ",50 ,1806_clavius_sphaeram_1570_p245.jpg,1806_clavius_sphaeram_1570,120,1545,50 
"519,399,30,19 ",20 ,1806_clavius_sphaeram_1570_p245.jpg,1806_clavius_sphaeram_1570,120,1546,20 
"589,551,29,23 ",45 ,1806_clavius_sphaeram_1570_p245.jpg,1806_clavius_sphaeram_1570,120,1547,45 
"634,289,32,22 ",42 ,1806_clavius_sphaeram_1570_p433.jpg,1806_clavius_sphaeram_1570,121,1548,42 
"586,185,28,21 ",17 ,1806_clavius_sphaeram_1570_p433.jpg,1806_clavius_sphaeram_1570,121,1549,17 
"588,315,31,22 ",38 ,1806_clavius_sphaeram_1570_p433.jpg,1806_clavius_sphaeram_1570,121,1550,38 
"636,235,30,21 ",30 ,1806_clavius_sphaeram_1570_p433.jpg,1806_clavius_sphaeram_1570,121,1551,30 
"586,235,29,22 ",28 ,1806_clavius_sphaeram_1570_p433.jpg,1806_clavius_sphaeram_1570,121,1552,28 
"669,835,26,22 ",47 ,1806_clavius_sphaeram_1570_p502.jpg,1806_clavius_sphaeram_1570,122,1553,47 
"667,659,30,23 ",39 ,1806_clavius_sphaeram_1570_p502.jpg,1806_clavius_sphaeram_1570,122,1554,39 
"632,389,30,23 ",45 ,1806_clavius_sphaeram_1570_p502.jpg,1806_clavius_sphaeram_1570,122,1555,45 
"634,486,29,22 ",30 ,1806_clavius_sphaeram_1570_p502.jpg,1806_clavius_sphaeram_1570,122,1556,30 
"602,314,31,20 ",12 ,1806_clavius_sphaeram_1570_p502.jpg,1806_clavius_sphaeram_1570,122,1557,12 
"661,928,21,20 ",42 ,1807_clavius_sphaeram_1581_p188.jpg,1807_clavius_sphaeram_1581,123,1558,42 
"579,945,23,20 ",93 ,1807_clavius_sphaeram_1581_p188.jpg,1807_clavius_sphaeram_1581,123,1559,93 
"661,653,22,19 ",71 ,1807_clavius_sphaeram_1581_p188.jpg,1807_clavius_sphaeram_1581,123,1560,71 
"586,651,26,23 ",96 ,1807_clavius_sphaeram_1581_p188.jpg,1807_clavius_sphaeram_1581,123,1561,96 
"617,773,23,18 ",40 ,1807_clavius_sphaeram_1581_p188.jpg,1807_clavius_sphaeram_1581,123,1562,40 
"270,697,22,19 ",37 ,1807_clavius_sphaeram_1581_p376.jpg,1807_clavius_sphaeram_1581,124,1563,37 
"270,582,25,20 ",24 ,1807_clavius_sphaeram_1581_p376.jpg,1807_clavius_sphaeram_1581,124,1564,24 
"358,825,23,19 ",52 ,1807_clavius_sphaeram_1581_p376.jpg,1807_clavius_sphaeram_1581,124,1565,52 
"529,898,22,16 ",21 ,1807_clavius_sphaeram_1581_p376.jpg,1807_clavius_sphaeram_1581,124,1566,21 
"445,897,24,21 ",56 ,1807_clavius_sphaeram_1581_p376.jpg,1807_clavius_sphaeram_1581,124,1567,56 
"697,713,25,20 ",34 ,1807_clavius_sphaeram_1581_p382.jpg,1807_clavius_sphaeram_1581,125,1568,34 
"352,611,23,18 ",42 ,1807_clavius_sphaeram_1581_p382.jpg,1807_clavius_sphaeram_1581,125,1569,42 
"438,732,22,18 ",59 ,1807_clavius_sphaeram_1581_p382.jpg,1807_clavius_sphaeram_1581,125,1570,59 
"524,589,24,20 ",30 ,1807_clavius_sphaeram_1581_p382.jpg,1807_clavius_sphaeram_1581,125,1571,30 
"351,682,22,20 ",35 ,1807_clavius_sphaeram_1581_p382.jpg,1807_clavius_sphaeram_1581,125,1572,35 
"424,447,26,19 ",44 ,1807_clavius_sphaeram_1581_p383.jpg,1807_clavius_sphaeram_1581,126,1573,44 
"513,513,23,21 ",58 ,1807_clavius_sphaeram_1581_p383.jpg,1807_clavius_sphaeram_1581,126,1574,58 
"638,797,24,22 ",89 ,1807_clavius_sphaeram_1581_p383.jpg,1807_clavius_sphaeram_1581,126,1575,89 
"468,615,25,19 ",24 ,1807_clavius_sphaeram_1581_p383.jpg,1807_clavius_sphaeram_1581,126,1576,24 
"429,402,21,21 ",38 ,1807_clavius_sphaeram_1581_p383.jpg,1807_clavius_sphaeram_1581,126,1577,38 
"416,555,23,21 ",33 ,1807_clavius_sphaeram_1581_p389.jpg,1807_clavius_sphaeram_1581,127,1578,33 
"543,900,24,21 ",56 ,1807_clavius_sphaeram_1581_p389.jpg,1807_clavius_sphaeram_1581,127,1579,56 
"458,685,26,20 ",24 ,1807_clavius_sphaeram_1581_p389.jpg,1807_clavius_sphaeram_1581,127,1580,24 
"497,759,25,21 ",47 ,1807_clavius_sphaeram_1581_p389.jpg,1807_clavius_sphaeram_1581,127,1581,47 
"628,759,26,25 ",84 ,1807_clavius_sphaeram_1581_p389.jpg,1807_clavius_sphaeram_1581,127,1582,84 
"1108,1309,43,34 ",45 ,1808_clavius_sphaera_1585_p207.jpg,1808_clavius_sphaera_1585,128,1583,45 
"1060,1423,40,34 ",19 ,1808_clavius_sphaera_1585_p207.jpg,1808_clavius_sphaera_1585,128,1584,19 
"976,1307,45,31 ",20 ,1808_clavius_sphaera_1585_p207.jpg,1808_clavius_sphaera_1585,128,1585,20 
"1060,1589,39,36 ",13 ,1808_clavius_sphaera_1585_p207.jpg,1808_clavius_sphaera_1585,128,1586,13 
"974,1231,48,35 ",40 ,1808_clavius_sphaera_1585_p207.jpg,1808_clavius_sphaera_1585,128,1587,40 
"939,1041,45,35 ",28 ,1808_clavius_sphaera_1585_p300.jpg,1808_clavius_sphaera_1585,129,1588,28 
"1254,1433,42,36 ",37 ,1808_clavius_sphaera_1585_p300.jpg,1808_clavius_sphaera_1585,129,1589,37 
"1259,1674,42,37 ",43 ,1808_clavius_sphaera_1585_p300.jpg,1808_clavius_sphaera_1585,129,1590,43 
"946,1327,41,33 ",42 ,1808_clavius_sphaera_1585_p300.jpg,1808_clavius_sphaera_1585,129,1591,42 
"940,1121,44,37 ",32 ,1808_clavius_sphaera_1585_p300.jpg,1808_clavius_sphaera_1585,129,1592,32 
"902,1915,46,36 ",28 ,1808_clavius_sphaera_1585_p307.jpg,1808_clavius_sphaera_1585,130,1593,28 
"708,1141,43,35 ",19 ,1808_clavius_sphaera_1585_p307.jpg,1808_clavius_sphaera_1585,130,1594,19 
"750,1551,42,32 ",28 ,1808_clavius_sphaera_1585_p307.jpg,1808_clavius_sphaera_1585,130,1595,28 
"752,1751,40,33 ",33 ,1808_clavius_sphaera_1585_p307.jpg,1808_clavius_sphaera_1585,130,1596,33 
"867,989,40,36 ",23 ,1808_clavius_sphaera_1585_p307.jpg,1808_clavius_sphaera_1585,130,1597,23 
"1254,1737,40,32 ",50 ,1808_clavius_sphaera_1585_p323.jpg,1808_clavius_sphaera_1585,131,1598,50 
"1056,1456,43,32 ",23 ,1808_clavius_sphaera_1585_p323.jpg,1808_clavius_sphaera_1585,131,1599,23 
"1054,1021,49,34 ",32 ,1808_clavius_sphaera_1585_p323.jpg,1808_clavius_sphaera_1585,131,1600,32 
"1056,1208,44,39 ",38 ,1808_clavius_sphaera_1585_p323.jpg,1808_clavius_sphaera_1585,131,1601,38 
"1245,1487,49,37 ",48 ,1808_clavius_sphaera_1585_p323.jpg,1808_clavius_sphaera_1585,131,1602,48 
"1004,1189,42,33 ",27 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1603,27 
"1096,1274,44,39 ",87 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1604,87 
"926,1146,45,35 ",52 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1605,52 
"1090,1408,43,36 ",91 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1606,91 
"930,1277,43,35 ",55 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1607,55 
"1329,1580,45,34 ",23 ,1808_clavius_sphaera_1585_p386.jpg,1808_clavius_sphaera_1585,132,1608,23 
"2548,1618,72,54 ",50 ,1809_clavius_sphaera_1591_p197.jpg,1809_clavius_sphaera_1591,133,1609,50 
"2468,1947,68,57 ",31 ,1809_clavius_sphaera_1591_p197.jpg,1809_clavius_sphaera_1591,133,1610,31 
"2465,1622,66,58 ",33 ,1809_clavius_sphaera_1591_p197.jpg,1809_clavius_sphaera_1591,133,1611,33 
"2551,1820,72,56 ",15 ,1809_clavius_sphaera_1591_p197.jpg,1809_clavius_sphaera_1591,133,1612,15 
"2383,1624,68,53 ",30 ,1809_clavius_sphaera_1591_p197.jpg,1809_clavius_sphaera_1591,133,1613,30 
"1119,1900,73,50 ",47 ,1809_clavius_sphaera_1591_p434.jpg,1809_clavius_sphaera_1591,134,1614,47 
"1113,2567,73,47 ",49 ,1809_clavius_sphaera_1591_p434.jpg,1809_clavius_sphaera_1591,134,1615,49 
"1383,2246,71,54 ",35 ,1809_clavius_sphaera_1591_p434.jpg,1809_clavius_sphaera_1591,134,1616,35 
"1118,2102,71,45 ",10 ,1809_clavius_sphaera_1591_p434.jpg,1809_clavius_sphaera_1591,134,1617,10 
"1125,1829,72,53 ",18 ,1809_clavius_sphaera_1591_p434.jpg,1809_clavius_sphaera_1591,134,1618,18 
"619,2457,74,55 ",52 ,1809_clavius_sphaera_1591_p458.jpg,1809_clavius_sphaera_1591,135,1619,52 
"981,2642,74,58 ",46 ,1809_clavius_sphaera_1591_p458.jpg,1809_clavius_sphaera_1591,135,1620,46 
"890,2911,74,54 ",17 ,1809_clavius_sphaera_1591_p458.jpg,1809_clavius_sphaera_1591,135,1621,17 
"1269,3091,74,62 ",89 ,1809_clavius_sphaera_1591_p458.jpg,1809_clavius_sphaera_1591,135,1622,89 
"607,2696,82,58 ",26 ,1809_clavius_sphaera_1591_p458.jpg,1809_clavius_sphaera_1591,135,1623,26 
"246,671,40,29 ",12 ,1810_clavius_sphaera_1594_p487.jpg,1810_clavius_sphaera_1594,136,1624,12 
"337,923,41,31 ",24 ,1810_clavius_sphaera_1594_p487.jpg,1810_clavius_sphaera_1594,136,1625,24 
"248,737,39,30 ",18 ,1810_clavius_sphaera_1594_p487.jpg,1810_clavius_sphaera_1594,136,1626,18 
"246,845,41,31 ",27 ,1810_clavius_sphaera_1594_p487.jpg,1810_clavius_sphaera_1594,136,1627,27 
"338,1162,37,30 ",15 ,1810_clavius_sphaera_1594_p487.jpg,1810_clavius_sphaera_1594,136,1628,15 
"583,561,42,32 ",39 ,1810_clavius_sphaera_1594_p511.jpg,1810_clavius_sphaera_1594,137,1629,39 
"583,630,39,32 ",57 ,1810_clavius_sphaera_1594_p511.jpg,1810_clavius_sphaera_1594,137,1630,57 
"781,764,43,32 ",52 ,1810_clavius_sphaera_1594_p511.jpg,1810_clavius_sphaera_1594,137,1631,52 
"586,798,39,35 ",58 ,1810_clavius_sphaera_1594_p511.jpg,1810_clavius_sphaera_1594,137,1632,58 
"585,697,39,32 ",13 ,1810_clavius_sphaera_1594_p511.jpg,1810_clavius_sphaera_1594,137,1633,13 
"254,1633,61,41 ",212 ,1811_clavius_sphaera_1596_p405.jpg,1811_clavius_sphaera_1596,138,1634,212 
"245,1008,60,41 ",191 ,1811_clavius_sphaera_1596_p405.jpg,1811_clavius_sphaera_1596,138,1635,191 
"689,1257,60,45 ",311 ,1811_clavius_sphaera_1596_p405.jpg,1811_clavius_sphaera_1596,138,1636,311 
"837,1043,62,40 ",331 ,1811_clavius_sphaera_1596_p405.jpg,1811_clavius_sphaera_1596,138,1637,331 
"979,1418,60,40 ",354 ,1811_clavius_sphaera_1596_p405.jpg,1811_clavius_sphaera_1596,138,1638,354 
"1296,1796,66,54 ",133 ,1811_clavius_sphaera_1596_p418.jpg,1811_clavius_sphaera_1596,139,1639,133 
"879,701,43,40 ",13 ,1811_clavius_sphaera_1596_p418.jpg,1811_clavius_sphaera_1596,139,1640,13 
"873,1629,56,50 ",24 ,1811_clavius_sphaera_1596_p418.jpg,1811_clavius_sphaera_1596,139,1641,24 
"1099,1128,45,44 ",32 ,1811_clavius_sphaera_1596_p418.jpg,1811_clavius_sphaera_1596,139,1642,32 
"1306,879,65,40 ",101 ,1811_clavius_sphaera_1596_p418.jpg,1811_clavius_sphaera_1596,139,1643,101 
"1319,1434,60,35 ",119 ,1811_clavius_sphaera_1596_p420.jpg,1811_clavius_sphaera_1596,140,1644,119 
"888,1422,56,34 ",20 ,1811_clavius_sphaera_1596_p420.jpg,1811_clavius_sphaera_1596,140,1645,20 
"889,1164,54,42 ",17 ,1811_clavius_sphaera_1596_p420.jpg,1811_clavius_sphaera_1596,140,1646,17 
"1182,876,56,50 ",60 ,1811_clavius_sphaera_1596_p420.jpg,1811_clavius_sphaera_1596,140,1647,60 
"808,656,60,48 ",22 ,1811_clavius_sphaera_1596_p420.jpg,1811_clavius_sphaera_1596,140,1648,22 
"547,1271,63,35 ",297 ,1811_clavius_sphaera_1596_p431.jpg,1811_clavius_sphaera_1596,141,1649,297 
"989,1771,61,33 ",359 ,1811_clavius_sphaera_1596_p431.jpg,1811_clavius_sphaera_1596,141,1650,359 
"558,1679,62,40 ",310 ,1811_clavius_sphaera_1596_p431.jpg,1811_clavius_sphaera_1596,141,1651,310 
"934,1389,42,33 ",53 ,1811_clavius_sphaera_1596_p431.jpg,1811_clavius_sphaera_1596,141,1652,53 
"834,1138,63,40 ",345 ,1811_clavius_sphaera_1596_p431.jpg,1811_clavius_sphaera_1596,141,1653,345 
"759,1103,42,41 ",45 ,1811_clavius_sphaera_1596_p465.jpg,1811_clavius_sphaera_1596,142,1654,45 
"616,1510,46,39 ",0 ,1811_clavius_sphaera_1596_p465.jpg,1811_clavius_sphaera_1596,142,1655,0 
"766,1795,42,40 ",34 ,1811_clavius_sphaera_1596_p465.jpg,1811_clavius_sphaera_1596,142,1656,34 
"184,1102,64,44 ",10 ,1811_clavius_sphaera_1596_p465.jpg,1811_clavius_sphaera_1596,142,1657,10 
"530,739,42,32 ",12 ,1811_clavius_sphaera_1596_p465.jpg,1811_clavius_sphaera_1596,142,1658,12 
"1106,773,35,21 ",20 ,1812_clavius_sphaeram_1601_p189.jpg,1812_clavius_sphaeram_1601,143,1659,20 
"1103,679,34,25 ",41 ,1812_clavius_sphaeram_1601_p189.jpg,1812_clavius_sphaeram_1601,143,1660,41 
"1025,773,37,29 ",30 ,1812_clavius_sphaeram_1601_p189.jpg,1812_clavius_sphaeram_1601,143,1661,30 
"985,838,37,26 ",94 ,1812_clavius_sphaeram_1601_p189.jpg,1812_clavius_sphaeram_1601,143,1662,94 
"1146,802,32,26 ",45 ,1812_clavius_sphaeram_1601_p189.jpg,1812_clavius_sphaeram_1601,143,1663,45 
"1085,662,40,32 ",40 ,1813_clavius_sphaera_1602_p193.jpg,1813_clavius_sphaera_1602,144,1664,40 
"1162,778,27,37 ",3 ,1813_clavius_sphaera_1602_p193.jpg,1813_clavius_sphaera_1602,144,1665,3 
"1030,342,45,30 ",21 ,1813_clavius_sphaera_1602_p193.jpg,1813_clavius_sphaera_1602,144,1666,21 
"947,563,45,30 ",20 ,1813_clavius_sphaera_1602_p193.jpg,1813_clavius_sphaera_1602,144,1667,20 
"896,273,44,30 ",24 ,1813_clavius_sphaera_1602_p193.jpg,1813_clavius_sphaera_1602,144,1668,24 
"773,931,47,38 ",83 ,1813_clavius_sphaera_1602_p419.jpg,1813_clavius_sphaera_1602,145,1669,83 
"1057,1692,59,35 ",180 ,1813_clavius_sphaera_1602_p419.jpg,1813_clavius_sphaera_1602,145,1670,180 
"910,1417,50,34 ",134 ,1813_clavius_sphaera_1602_p419.jpg,1813_clavius_sphaera_1602,145,1671,134 
"418,628,46,34 ",51 ,1813_clavius_sphaera_1602_p419.jpg,1813_clavius_sphaera_1602,145,1672,51 
"484,783,47,34 ",23 ,1813_clavius_sphaera_1602_p419.jpg,1813_clavius_sphaera_1602,145,1673,23 
"560,728,25,28 ",0 ,1813_clavius_sphaera_1602_p477.jpg,1813_clavius_sphaera_1602,146,1674,0 
"560,1323,21,29 ",2 ,1813_clavius_sphaera_1602_p477.jpg,1813_clavius_sphaera_1602,146,1675,2 
"891,1393,23,28 ",9 ,1813_clavius_sphaera_1602_p477.jpg,1813_clavius_sphaera_1602,146,1676,9 
"810,762,20,31 ",3 ,1813_clavius_sphaera_1602_p477.jpg,1813_clavius_sphaera_1602,146,1677,3 
"421,538,23,31 ",6 ,1813_clavius_sphaera_1602_p477.jpg,1813_clavius_sphaera_1602,146,1678,6 
"677,1266,36,31 ",28 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1679,28 
"420,977,36,32 ",40 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1680,40 
"669,1177,42,29 ",30 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1681,30 
"847,1331,39,31 ",24 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1682,24 
"585,649,34,31 ",49 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1683,49 
"330,593,40,29 ",54 ,1813_clavius_sphaera_1602_p500.jpg,1813_clavius_sphaera_1602,147,1684,54 
"847,1417,23,33 ",4 ,1813_clavius_sphaera_1602_p504.jpg,1813_clavius_sphaera_1602,148,1685,4 
"576,701,36,27 ",22 ,1813_clavius_sphaera_1602_p504.jpg,1813_clavius_sphaera_1602,148,1686,22 
"322,544,36,33 ",47 ,1813_clavius_sphaera_1602_p504.jpg,1813_clavius_sphaera_1602,148,1687,47 
"653,1258,42,30 ",18 ,1813_clavius_sphaera_1602_p504.jpg,1813_clavius_sphaera_1602,148,1688,18 
"829,1028,45,31 ",31 ,1813_clavius_sphaera_1602_p504.jpg,1813_clavius_sphaera_1602,148,1689,31 
"951,776,42,32 ",43 ,1814_clavius_commentarius_1603_p199.jpg,1814_clavius_commentarius_1603,149,1690,43 
"956,942,44,31 ",49 ,1814_clavius_commentarius_1603_p199.jpg,1814_clavius_commentarius_1603,149,1691,49 
"996,852,42,31 ",30 ,1814_clavius_commentarius_1603_p199.jpg,1814_clavius_commentarius_1603,149,1692,30 
"952,1091,45,34 ",32 ,1814_clavius_commentarius_1603_p199.jpg,1814_clavius_commentarius_1603,149,1693,32 
"954,656,44,37 ",36 ,1814_clavius_commentarius_1603_p199.jpg,1814_clavius_commentarius_1603,149,1694,36 
"1091,1489,43,33 ",15 ,1815_clavius_sphaera_1606_p217.jpg,1815_clavius_sphaera_1606,150,1695,15 
"1003,1280,48,33 ",40 ,1815_clavius_sphaera_1606_p217.jpg,1815_clavius_sphaera_1606,150,1696,40 
"1085,1395,47,32 ",29 ,1815_clavius_sphaera_1606_p217.jpg,1815_clavius_sphaera_1606,150,1697,29 
"1011,1644,43,31 ",50 ,1815_clavius_sphaera_1606_p217.jpg,1815_clavius_sphaera_1606,150,1698,50 
"1008,1396,44,31 ",20 ,1815_clavius_sphaera_1606_p217.jpg,1815_clavius_sphaera_1606,150,1699,20 
"2370,1996,101,82 ",11 ,1816_clavius_sphaeram_1607_p370.jpg,1816_clavius_sphaeram_1607,151,1700,11 
"1156,1313,105,80 ",10 ,1816_clavius_sphaeram_1607_p370.jpg,1816_clavius_sphaeram_1607,151,1701,10 
"2503,2344,101,99 ",45 ,1816_clavius_sphaeram_1607_p370.jpg,1816_clavius_sphaeram_1607,151,1702,45 
"1848,1666,97,86 ",23 ,1816_clavius_sphaeram_1607_p370.jpg,1816_clavius_sphaeram_1607,151,1703,23 
"407,1137,113,86 ",18 ,1816_clavius_sphaeram_1607_p370.jpg,1816_clavius_sphaeram_1607,151,1704,18 
"1400,2160,107,78 ",52 ,1816_clavius_sphaeram_1607_p483.jpg,1816_clavius_sphaeram_1607,152,1705,52 
"2259,3503,149,74 ",178 ,1816_clavius_sphaeram_1607_p483.jpg,1816_clavius_sphaeram_1607,152,1706,178 
"1684,2982,105,92 ",96 ,1816_clavius_sphaeram_1607_p483.jpg,1816_clavius_sphaeram_1607,152,1707,96 
"700,1875,118,74 ",10 ,1816_clavius_sphaeram_1607_p483.jpg,1816_clavius_sphaeram_1607,152,1708,10 
"1970,2659,132,84 ",128 ,1816_clavius_sphaeram_1607_p483.jpg,1816_clavius_sphaeram_1607,152,1709,128 
"2038,3473,149,84 ",359 ,1816_clavius_sphaeram_1607_p498.jpg,1816_clavius_sphaeram_1607,153,1710,359 
"2053,1775,134,92 ",349 ,1816_clavius_sphaeram_1607_p498.jpg,1816_clavius_sphaeram_1607,153,1711,349 
"1443,2567,139,86 ",314 ,1816_clavius_sphaeram_1607_p498.jpg,1816_clavius_sphaeram_1607,153,1712,314 
"594,1100,134,90 ",181 ,1816_clavius_sphaeram_1607_p498.jpg,1816_clavius_sphaeram_1607,153,1713,181 
"1166,1535,134,82 ",268 ,1816_clavius_sphaeram_1607_p498.jpg,1816_clavius_sphaeram_1607,153,1714,268 
"1314,1336,92,88 ",32 ,1816_clavius_sphaeram_1607_p636.jpg,1816_clavius_sphaeram_1607,154,1715,32 
"2430,2997,97,80 ",46 ,1816_clavius_sphaeram_1607_p636.jpg,1816_clavius_sphaeram_1607,154,1716,46 
"1907,3646,59,71 ",1 ,1816_clavius_sphaeram_1607_p636.jpg,1816_clavius_sphaeram_1607,154,1717,1 
"1551,1662,97,90 ",33 ,1816_clavius_sphaeram_1607_p636.jpg,1816_clavius_sphaeram_1607,154,1718,33 
"599,1649,92,80 ",28 ,1816_clavius_sphaeram_1607_p636.jpg,1816_clavius_sphaeram_1607,154,1719,28 
"2318,3147,99,88 ",42 ,1816_clavius_sphaeram_1607_p638.jpg,1816_clavius_sphaeram_1607,155,1720,42 
"651,1000,92,99 ",4 ,1816_clavius_sphaeram_1607_p638.jpg,1816_clavius_sphaeram_1607,155,1721,4 
"2112,2909,97,80 ",42 ,1816_clavius_sphaeram_1607_p638.jpg,1816_clavius_sphaeram_1607,155,1722,42 
"927,2144,61,80 ",8 ,1816_clavius_sphaeram_1607_p638.jpg,1816_clavius_sphaeram_1607,155,1723,8 
"1606,2243,103,59 ",20 ,1816_clavius_sphaeram_1607_p638.jpg,1816_clavius_sphaeram_1607,155,1724,20 
"1130,2597,94,62 ",20 ,1817_clavius_sphaeram_1607_p311.jpg,1817_clavius_sphaeram_1607,156,1725,20 
"863,3072,124,90 ",49 ,1817_clavius_sphaeram_1607_p311.jpg,1817_clavius_sphaeram_1607,156,1726,49 
"872,3335,113,86 ",52 ,1817_clavius_sphaeram_1607_p311.jpg,1817_clavius_sphaeram_1607,156,1727,52 
"1135,2340,84,61 ",50 ,1817_clavius_sphaeram_1607_p311.jpg,1817_clavius_sphaeram_1607,156,1728,50 
"1642,3661,91,76 ",53 ,1817_clavius_sphaeram_1607_p311.jpg,1817_clavius_sphaeram_1607,156,1729,53 
"1761,3338,102,77 ",99 ,1817_clavius_sphaeram_1607_p469.jpg,1817_clavius_sphaeram_1607,157,1730,99 
"1762,2472,105,91 ",87 ,1817_clavius_sphaeram_1607_p469.jpg,1817_clavius_sphaeram_1607,157,1731,87 
"1927,2835,97,74 ",43 ,1817_clavius_sphaeram_1607_p469.jpg,1817_clavius_sphaeram_1607,157,1732,43 
"1758,2913,105,84 ",93 ,1817_clavius_sphaeram_1607_p469.jpg,1817_clavius_sphaeram_1607,157,1733,93 
"1609,2337,96,70 ",27 ,1817_clavius_sphaeram_1607_p469.jpg,1817_clavius_sphaeram_1607,157,1734,27 
"1730,3342,94,79 ",25 ,1817_clavius_sphaeram_1607_p492.jpg,1817_clavius_sphaeram_1607,158,1735,25 
"1739,2910,96,86 ",38 ,1817_clavius_sphaeram_1607_p492.jpg,1817_clavius_sphaeram_1607,158,1736,38 
"1722,3581,92,68 ",47 ,1817_clavius_sphaeram_1607_p492.jpg,1817_clavius_sphaeram_1607,158,1737,47 
"2053,2993,89,77 ",59 ,1817_clavius_sphaeram_1607_p492.jpg,1817_clavius_sphaeram_1607,158,1738,59 
