page_id,page_number,xywh,short_title,credited_authors,printers,publishers,place_of_publication,year_of_publication,handle
1858_glogau_compendiosum_1518_p48.jpg,48,"1192,1511,303,59",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p48.jpg,48,"1302,1188,312,155",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p31.jpg,31,"714,832,293,109",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p31.jpg,31,"581,850,278,108",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p31.jpg,31,"526,837,206,145",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p31.jpg,31,"429,1238,290,327",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p31.jpg,31,"448,1799,284,98",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p54.jpg,54,"1314,1124,279,223",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p54.jpg,54,"435,1031,324,137",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p54.jpg,54,"1369,957,310,318",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p54.jpg,54,"1202,1424,280,107",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p54.jpg,54,"665,975,317,288",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p62.jpg,62,"1001,814,323,278",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p62.jpg,62,"508,1749,201,239",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p62.jpg,62,"961,1812,260,277",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p62.jpg,62,"887,713,331,68",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p62.jpg,62,"1322,602,284,176",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p26.jpg,26,"924,788,291,153",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p26.jpg,26,"433,1163,341,278",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p26.jpg,26,"1275,713,334,266",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p26.jpg,26,"471,550,216,287",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p26.jpg,26,"749,1480,224,100",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p73.jpg,73,"1277,950,351,132",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p73.jpg,73,"461,1646,224,227",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p73.jpg,73,"1244,701,342,324",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p73.jpg,73,"843,1022,208,173",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p73.jpg,73,"516,1067,375,180",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p28.jpg,28,"791,648,355,167",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p28.jpg,28,"906,1122,285,256",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p28.jpg,28,"1186,1323,377,220",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p28.jpg,28,"527,928,386,138",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p28.jpg,28,"1224,1628,334,202",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p29.jpg,29,"633,2063,280,278",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p29.jpg,29,"794,785,329,227",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p29.jpg,29,"1061,1080,303,236",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p29.jpg,29,"622,1578,259,295",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p29.jpg,29,"991,1015,306,173",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p76.jpg,76,"1084,1267,210,188",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p76.jpg,76,"921,1228,317,296",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p76.jpg,76,"1018,1168,302,203",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p76.jpg,76,"719,858,371,127",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p76.jpg,76,"526,645,387,71",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p43.jpg,43,"1362,715,303,145",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p43.jpg,43,"1086,1819,393,344",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p43.jpg,43,"866,999,275,244",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p43.jpg,43,"517,1107,243,72",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1858_glogau_compendiosum_1518_p43.jpg,43,"963,817,261,334",Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1861_gramminaeus_uberior_1567_p128.jpg,128,"1347,1810,223,183",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p128.jpg,128,"441,843,348,265",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p128.jpg,128,"875,1726,412,78",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p128.jpg,128,"1083,2468,392,195",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p128.jpg,128,"691,1012,310,279",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p127.jpg,127,"702,2294,335,334",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p127.jpg,127,"1379,1324,236,192",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p127.jpg,127,"1348,1793,337,320",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p127.jpg,127,"1447,818,370,204",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p127.jpg,127,"1479,1683,271,185",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p196.jpg,196,"686,2086,372,133",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p196.jpg,196,"716,2478,217,181",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p196.jpg,196,"779,2155,277,407",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p196.jpg,196,"1030,1796,376,380",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p196.jpg,196,"1238,1590,235,249",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p61.jpg,61,"1399,2024,277,365",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p61.jpg,61,"1180,956,357,181",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p61.jpg,61,"1439,1567,413,273",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p61.jpg,61,"1409,2225,294,363",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p61.jpg,61,"1247,2167,254,273",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p99.jpg,99,"632,1004,242,400",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p99.jpg,99,"1142,1024,302,343",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p99.jpg,99,"1279,748,427,84",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p99.jpg,99,"1163,2143,266,319",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p99.jpg,99,"1143,2206,327,206",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p217.jpg,217,"691,811,252,342",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p217.jpg,217,"1425,805,411,220",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p217.jpg,217,"1469,2385,281,211",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p217.jpg,217,"820,1888,353,326",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p217.jpg,217,"517,1230,342,225",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p69.jpg,69,"1020,1530,245,380",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p69.jpg,69,"1235,700,234,374",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p69.jpg,69,"446,2040,419,121",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p69.jpg,69,"905,1345,418,270",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p69.jpg,69,"904,1746,376,169",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p87.jpg,87,"840,1882,412,323",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p87.jpg,87,"1306,1111,309,399",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p87.jpg,87,"575,1999,381,275",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p87.jpg,87,"815,2488,316,337",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p87.jpg,87,"1392,1642,215,343",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p76.jpg,76,"841,1640,352,246",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p76.jpg,76,"952,722,411,330",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p76.jpg,76,"1272,955,342,380",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p76.jpg,76,"849,2351,282,308",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p76.jpg,76,"1196,2265,263,327",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p70.jpg,70,"883,1937,238,211",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p70.jpg,70,"1433,2127,273,342",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p70.jpg,70,"1385,1014,340,390",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p70.jpg,70,"519,774,325,199",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1861_gramminaeus_uberior_1567_p70.jpg,70,"730,791,351,264",Uberior enarratio,"Sacrobosco, Johannes de;Gras, Theodoor","Cholinus, Maternus","Cholinus, Maternus",Cologne,1567,hdl.handle.net/21.11103/sphaera.100228
1782_sacrobosco_quaestiones_1552_p29.jpg,29,"356,408,66,47",Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1552,hdl.handle.net/21.11103/sphaera.100152
1782_sacrobosco_quaestiones_1552_p29.jpg,29,"428,158,87,63",Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1552,hdl.handle.net/21.11103/sphaera.100152
1782_sacrobosco_quaestiones_1552_p29.jpg,29,"355,316,113,33",Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1552,hdl.handle.net/21.11103/sphaera.100152
1782_sacrobosco_quaestiones_1552_p29.jpg,29,"157,391,103,53",Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1552,hdl.handle.net/21.11103/sphaera.100152
1782_sacrobosco_quaestiones_1552_p29.jpg,29,"314,158,100,44",Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1552,hdl.handle.net/21.11103/sphaera.100152
