,page_id,page_number,xywh,number,label,short_title,credited_authors,printers,publishers,place_of_publication,year_of_publication,handle
237,1699_fiorentino_sopra_1550_p86.jpg,86,"1396,1551,52,48 ",12,12,Annotationi sopra la lettione della spera del Sacro Bosco,"Sacrobosco, Johannes de;Mauro da Firenze","Torrentino, Lorenzo","Torrentino, Lorenzo",Florence,1550,hdl.handle.net/21.11103/sphaera.101035
238,1699_fiorentino_sopra_1550_p86.jpg,86,"1399,1607,43,48 ",13,13,Annotationi sopra la lettione della spera del Sacro Bosco,"Sacrobosco, Johannes de;Mauro da Firenze","Torrentino, Lorenzo","Torrentino, Lorenzo",Florence,1550,hdl.handle.net/21.11103/sphaera.101035
239,1699_fiorentino_sopra_1550_p86.jpg,86,"1396,1768,58,52 ",14,14,Annotationi sopra la lettione della spera del Sacro Bosco,"Sacrobosco, Johannes de;Mauro da Firenze","Torrentino, Lorenzo","Torrentino, Lorenzo",Florence,1550,hdl.handle.net/21.11103/sphaera.101035
240,1718_sacrobosco_sfera_1561_p241.jpg,241,"2162,2720,107,79 ",58,58,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
241,1718_sacrobosco_sfera_1561_p241.jpg,241,"2674,2732,118,76 ",72,72,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
242,1718_sacrobosco_sfera_1561_p241.jpg,241,"1830,2090,114,78 ",32,32,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
243,1718_sacrobosco_sfera_1561_p241.jpg,241,"2160,2409,111,81 ",54,54,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
244,1718_sacrobosco_sfera_1561_p241.jpg,241,"1670,2092,108,75 ",24,24,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
245,1718_sacrobosco_sfera_1561_p271.jpg,271,"944,2114,111,84 ",80,80,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
246,1718_sacrobosco_sfera_1561_p271.jpg,271,"1969,2228,110,75 ",25,25,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
247,1718_sacrobosco_sfera_1561_p271.jpg,271,"2314,2865,117,72 ",79,79,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
248,1718_sacrobosco_sfera_1561_p271.jpg,271,"1971,2117,110,85 ",88,88,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
249,1718_sacrobosco_sfera_1561_p271.jpg,271,"2140,2451,117,80 ",73,73,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
250,1718_sacrobosco_sfera_1561_p277.jpg,277,"1621,1145,108,73 ",25,25,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
251,1718_sacrobosco_sfera_1561_p277.jpg,277,"1791,1875,103,74 ",56,56,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
252,1718_sacrobosco_sfera_1561_p277.jpg,277,"1624,1232,101,78 ",68,68,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
253,1718_sacrobosco_sfera_1561_p277.jpg,277,"2310,1236,110,77 ",69,69,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
254,1718_sacrobosco_sfera_1561_p277.jpg,277,"2289,1461,103,72 ",81,81,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
255,1718_sacrobosco_sfera_1561_p299.jpg,299,"1577,2154,113,76 ",45,45,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
256,1718_sacrobosco_sfera_1561_p299.jpg,299,"1581,2457,107,76 ",82,82,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
257,1718_sacrobosco_sfera_1561_p299.jpg,299,"1571,2681,112,82 ",52,52,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
258,1718_sacrobosco_sfera_1561_p299.jpg,299,"1580,2057,113,73 ",79,79,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
259,1718_sacrobosco_sfera_1561_p299.jpg,299,"1746,3083,111,75 ",68,68,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
260,1718_sacrobosco_sfera_1561_p365.jpg,365,"2626,370,101,68 ",12,12,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
261,1718_sacrobosco_sfera_1561_p365.jpg,365,"2331,2683,119,90 ",84,84,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
262,1718_sacrobosco_sfera_1561_p365.jpg,365,"2489,1741,111,89 ",87,87,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
263,1718_sacrobosco_sfera_1561_p365.jpg,365,"2492,3000,117,90 ",83,83,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
264,1718_sacrobosco_sfera_1561_p365.jpg,365,"2271,380,107,58 ",10,10,Della Sfera Del Mondo,"Piccolòmini, Alessandro","Bevilacqua, Niccolò","Bevilacqua, Niccolò",Venice,1561,hdl.handle.net/21.11103/sphaera.101063
265,1720_Mercator_Breves_1563_p95.jpg,95,"413,382,21,17 ",51,51,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
266,1720_Mercator_Breves_1563_p95.jpg,95,"550,384,24,17 ",53,53,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
267,1720_Mercator_Breves_1563_p95.jpg,95,"416,284,24,18 ",36,36,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
268,1720_Mercator_Breves_1563_p95.jpg,95,"553,287,20,16 ",39,39,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
269,1720_Mercator_Breves_1563_p95.jpg,95,"413,332,24,17 ",44,44,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
270,1720_Mercator_Breves_1563_p98.jpg,98,"502,574,21,20 ",20,20,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
271,1720_Mercator_Breves_1563_p98.jpg,98,"292,581,24,18 ",20,20,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
272,1720_Mercator_Breves_1563_p98.jpg,98,"323,646,23,19 ",30,30,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
273,1720_Mercator_Breves_1563_p98.jpg,98,"467,504,27,20 ",36,36,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
274,1720_Mercator_Breves_1563_p98.jpg,98,"649,599,23,28 ",61,61,Breves in sphaeram meditatiunculae,"Mercator, Bartholomäus",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Cologne,1563,hdl.handle.net/21.11103/sphaera.101068
275,1725_sacrobosco_quaestiones_1566_p72.jpg,72,"1127,1335,74,50 ",10,10,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1566,hdl.handle.net/21.11103/sphaera.101074
276,1725_sacrobosco_quaestiones_1566_p72.jpg,72,"1337,1067,56,61 ",14,14,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1566,hdl.handle.net/21.11103/sphaera.101074
277,1725_sacrobosco_quaestiones_1566_p72.jpg,72,"1346,1525,67,57 ",28,28,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1566,hdl.handle.net/21.11103/sphaera.101074
278,1725_sacrobosco_quaestiones_1566_p72.jpg,72,"1127,1004,53,44 ",22,22,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1566,hdl.handle.net/21.11103/sphaera.101074
279,1725_sacrobosco_quaestiones_1566_p72.jpg,72,"1126,871,69,50 ",10,10,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume","Cavellat, Guillaume",Paris,1566,hdl.handle.net/21.11103/sphaera.101074
280,1727_sacrobosco_sphaera_1567_p161.jpg,161,"1435,2628,112,92 ",41,41,La sphera de Iuã de Sacro Bosco,"Sacrobosco, Johannes de;Sáenz de Santayana y Espinosa, Rodrigo","Ghemart, Adrián","Ghemart, Adrián",Valladolid,1567,hdl.handle.net/21.11103/sphaera.101077
281,1727_sacrobosco_sphaera_1567_p161.jpg,161,"1695,2117,125,99 ",40,40,La sphera de Iuã de Sacro Bosco,"Sacrobosco, Johannes de;Sáenz de Santayana y Espinosa, Rodrigo","Ghemart, Adrián","Ghemart, Adrián",Valladolid,1567,hdl.handle.net/21.11103/sphaera.101077
282,1727_sacrobosco_sphaera_1567_p161.jpg,161,"1439,2302,103,103 ",36,36,La sphera de Iuã de Sacro Bosco,"Sacrobosco, Johannes de;Sáenz de Santayana y Espinosa, Rodrigo","Ghemart, Adrián","Ghemart, Adrián",Valladolid,1567,hdl.handle.net/21.11103/sphaera.101077
283,1727_sacrobosco_sphaera_1567_p161.jpg,161,"1692,2303,127,98 ",24,24,La sphera de Iuã de Sacro Bosco,"Sacrobosco, Johannes de;Sáenz de Santayana y Espinosa, Rodrigo","Ghemart, Adrián","Ghemart, Adrián",Valladolid,1567,hdl.handle.net/21.11103/sphaera.101077
284,1727_sacrobosco_sphaera_1567_p161.jpg,161,"1436,2121,93,97 ",33,33,La sphera de Iuã de Sacro Bosco,"Sacrobosco, Johannes de;Sáenz de Santayana y Espinosa, Rodrigo","Ghemart, Adrián","Ghemart, Adrián",Valladolid,1567,hdl.handle.net/21.11103/sphaera.101077
285,1728_vinet_sphaera_1569_p53.jpg,53,"448,256,29,21 ",29,29,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
286,1728_vinet_sphaera_1569_p53.jpg,53,"449,231,29,24 ",27,27,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
287,1728_vinet_sphaera_1569_p53.jpg,53,"451,280,28,24 ",32,32,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
288,1728_vinet_sphaera_1569_p53.jpg,53,"497,228,32,26 ",56,56,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
289,1728_vinet_sphaera_1569_p53.jpg,53,"499,279,26,20 ",11,11,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
290,1728_vinet_sphaera_1569_p54.jpg,54,"342,664,25,20 ",51,51,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
291,1728_vinet_sphaera_1569_p54.jpg,54,"340,734,29,25 ",57,57,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
292,1728_vinet_sphaera_1569_p54.jpg,54,"276,636,31,23 ",14,14,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
293,1728_vinet_sphaera_1569_p54.jpg,54,"272,686,31,24 ",27,27,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
294,1728_vinet_sphaera_1569_p54.jpg,54,"275,735,31,22 ",40,40,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo","Scoto, Girolamo",Venice,1569,hdl.handle.net/21.11103/sphaera.101040
295,1730_giuntini_sphaera_1573_p134.jpg,134,"639,1009,26,25 ",11,11,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
296,1730_giuntini_sphaera_1573_p134.jpg,134,"753,1080,35,32 ",32,32,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
297,1730_giuntini_sphaera_1573_p134.jpg,134,"503,874,39,28 ",22,22,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
298,1730_giuntini_sphaera_1573_p134.jpg,134,"749,1187,39,31 ",34,34,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
299,1730_giuntini_sphaera_1573_p134.jpg,134,"501,775,38,34 ",25,25,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
300,1730_giuntini_sphaera_1573_p152.jpg,152,"445,594,40,32 ",57,57,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
301,1730_giuntini_sphaera_1573_p152.jpg,152,"354,555,40,32 ",66,66,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
302,1730_giuntini_sphaera_1573_p152.jpg,152,"350,382,41,30 ",60,60,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
303,1730_giuntini_sphaera_1573_p152.jpg,152,"451,732,34,32 ",32,32,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
304,1730_giuntini_sphaera_1573_p152.jpg,152,"446,424,41,31 ",47,47,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
305,1730_giuntini_sphaera_1573_p155.jpg,155,"804,879,34,25 ",21,21,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
306,1730_giuntini_sphaera_1573_p155.jpg,155,"546,599,32,30 ",18,18,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
307,1730_giuntini_sphaera_1573_p155.jpg,155,"796,735,40,35 ",46,46,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
308,1730_giuntini_sphaera_1573_p155.jpg,155,"680,711,31,30 ",31,31,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
309,1730_giuntini_sphaera_1573_p155.jpg,155,"578,540,30,30 ",35,35,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
310,1730_giuntini_sphaera_1573_p73.jpg,73,"655,1376,44,35 ",40,40,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
311,1730_giuntini_sphaera_1573_p73.jpg,73,"612,604,38,29 ",52,52,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
312,1730_giuntini_sphaera_1573_p73.jpg,73,"647,1277,39,31 ",27,27,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
313,1730_giuntini_sphaera_1573_p73.jpg,73,"619,735,39,33 ",59,59,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
314,1730_giuntini_sphaera_1573_p73.jpg,73,"646,1209,40,32 ",14,14,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
315,1730_giuntini_sphaera_1573_p96.jpg,96,"378,1050,46,42 ",48,48,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
316,1730_giuntini_sphaera_1573_p96.jpg,96,"464,564,46,42 ",30,30,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
317,1730_giuntini_sphaera_1573_p96.jpg,96,"327,569,48,36 ",45,45,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
318,1730_giuntini_sphaera_1573_p96.jpg,96,"385,791,44,38 ",39,39,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
319,1730_giuntini_sphaera_1573_p96.jpg,96,"325,455,47,38 ",15,15,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco","Rade, Gilles van den","Bellère, Jean",Antwerp,1573,hdl.handle.net/21.11103/sphaera.100460
320,1739_desbordes_sphere_1584_p80.jpg,80,"326,346,15,14 ",32,32,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
321,1739_desbordes_sphere_1584_p80.jpg,80,"325,311,17,14 ",27,27,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
322,1739_desbordes_sphere_1584_p80.jpg,80,"353,312,16,14 ",54,54,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
323,1739_desbordes_sphere_1584_p80.jpg,80,"326,329,16,13 ",29,29,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
324,1739_desbordes_sphere_1584_p80.jpg,80,"352,329,16,14 ",55,55,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
325,1739_desbordes_sphere_1584_p89.jpg,89,"241,174,17,14 ",18,18,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
326,1739_desbordes_sphere_1584_p89.jpg,89,"275,175,19,15 ",51,51,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
327,1739_desbordes_sphere_1584_p89.jpg,89,"235,157,20,14 ",14,14,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
328,1739_desbordes_sphere_1584_p89.jpg,89,"238,195,19,15 ",27,27,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
329,1739_desbordes_sphere_1584_p89.jpg,89,"274,157,19,14 ",50,50,La Sphere de Iean de Sacrobosco,"Sacrobosco, Johannes de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.101119
330,1741_sacrobosco_sphaera_1594_p106.jpg,106,"574,419,53,47 ",14,14,Sphaera Ioannis de Sacrobosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de","Widow of Guillaume Cavellat (Denise de Marnef);Marnef, Jérôme de",Paris,1584,hdl.handle.net/21.11103/sphaera.100324
