,page_id_,num_book_page_id,number,xywh,short_title,credited_authors,printers,publishers,place_of_publication,year_of_publication,handle
1100,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"2283,334,23,46",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1101,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1882,1629,19,31",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1102,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1332,1739,27,42",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1103,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1446,1869,28,33",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1104,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"2025,1793,28,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1105,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"1093,1697,22,38",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1106,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"1547,1621,26,33",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1107,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1448,1826,20,34",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1108,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1104,1617,18,30",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1109,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1133,323,21,42",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1110,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1873,1747,32,38",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1111,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1230,1699,25,38",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1112,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1193,1866,24,33",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1113,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"693,543,15,28",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1114,1941_sabbioneta_tractatvs_1531_p118.jpg,118,0.0,"1763,1708,25,28",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1115,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1525,1660,19,35",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1116,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1686,1663,28,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1117,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1906,1667,25,40",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1118,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"1971,1835,25,37",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1119,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1974,1753,26,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1120,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1442,379,20,47",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1121,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1442,1783,29,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1122,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1663,1787,18,36",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1123,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1092,1739,24,40",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1124,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"1377,1659,21,36",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1125,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1627,1622,25,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1126,1941_sabbioneta_tractatvs_1531_p118.jpg,118,0.0,"1193,1781,26,36",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1127,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1443,1700,29,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1128,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1594,1787,29,41",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1129,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"1227,1823,28,41",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1130,1941_sabbioneta_tractatvs_1531_p118.jpg,118,8.0,"1172,588,22,39",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1131,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1541,1827,31,41",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1132,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"2269,334,19,35",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1133,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1370,1866,26,37",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1134,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"720,541,17,30",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1135,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1739,1666,26,38",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1136,1941_sabbioneta_tractatvs_1531_p118.jpg,118,4.0,"971,1735,31,40",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1137,1941_sabbioneta_tractatvs_1531_p118.jpg,118,5.0,"1900,1877,26,36",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1138,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1521,1871,19,30",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1139,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1805,1626,21,32",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1140,1941_sabbioneta_tractatvs_1531_p118.jpg,118,9.0,"1116,1782,29,38",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1141,1941_sabbioneta_tractatvs_1531_p118.jpg,118,3.0,"1827,1627,29,36",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1142,1941_sabbioneta_tractatvs_1531_p118.jpg,118,1.0,"1600,1661,23,34",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1143,1941_sabbioneta_tractatvs_1531_p118.jpg,118,2.0,"1116,324,19,31",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
1144,1941_sabbioneta_tractatvs_1531_p118.jpg,118,9.0,"1395,1743,27,42",Spherae tractatus Ioannis de Sacro Busto,"Regiomontanus, Johannes;Bitrūǧi, Nūr al-Dīn Abū Isḥāq al-;d'Étaples, Jacques Lefèvre;Scot, Michael;Peuerbach, Georg von;Grosseteste, Robert;Gaurico, Luca;Capuano di Manfredonia, Francesco;Vespucci, Bartolomeo;d'Ailly, Pierre;Beldomandi, Prosdocimo;Gerard of Cremona;Sacrobosco, Johannes de","Giunta, Lucantonio","Giunta, Lucantonio",Venice,1531,hdl.handle.net/21.11103/sphaera.100999
