page_id,region,xywh,element_label,page_url,number,num_page_id,num_book_page_id,num_patch_id,book,page_id_
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/295f3ffa-5329-4d05-9ace-c996f29167dc,"689,904,17,28",3$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,316,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/2ab5aadb-1ba1-4ef1-b8c0-d32f8106da49,"296,1127,21,21",7$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,7.0,6,161,317,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/2c1ea446-2c96-43bd-aa1b-fefd8d36738d,"775,861,24,33",9$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,9.0,6,161,318,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/2d31002a-595e-4625-badf-9bd3a2dea446,"380,516,17,27",8$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,8.0,6,161,319,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/2e0409d5-8abd-410e-beec-cfa13da574d9,"670,1164,17,30",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,320,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/2e1d8669-432f-40c3-9452-78737341ddf5,"667,1078,17,26",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,321,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/305a87fa-37e8-4498-accf-70f00bc32852,"366,475,15,28",3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,322,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/323546c7-a891-4c0c-a76d-37fef416e591,"680,861,14,30",5,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,5.0,6,161,323,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/323d4fc7-8caa-44d5-bcde-73c5d4e0caec,"461,1037,19,24",^4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,324,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/3553449b-faf2-4d55-af04-a4d2f056549b,"391,1162,24,28",6$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,6.0,6,161,325,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/3666ae78-d891-4ad2-b182-8cfc6a230827,"776,603,18,26",3$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,326,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/36a54ac3-a6d6-4974-bf31-d5528f55d432,"448,435,14,20",^1,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,1.0,6,161,327,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/37007530-9c26-4eca-a719-2112e5d614c5,"577,558,30,30",^6$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,6.0,6,161,328,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/373cc030-352d-44e5-92fa-6bb87c6b9d67,"601,990,20,23",6$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,6.0,6,161,329,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/37f2515d-0350-4c17-889d-ce0dd6f5c374,"353,520,16,28",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,330,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/37f59fa8-d1c1-4344-9cde-111ee158f7a1,"472,820,15,26",5$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,5.0,6,161,331,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/38a3d38d-1617-4f42-a60e-cb90f7bcb9ff,"265,219,32,28",^6$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,6.0,6,161,332,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/38cce4ae-affa-4e92-9b80-b5fc2f6825b5,"379,476,23,28",7$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,7.0,6,161,333,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/3a84f2c4-f51f-4dff-b8da-addf328beeae,"765,1036,22,26",^4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,334,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/3bad4713-adbb-49d5-8ce0-104d55b76f58,"595,735,21,21",0$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,0.0,6,161,335,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/3fb24aa4-7f1f-4f7d-866e-ee609a02fa1b,"680,991,16,29",5,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,5.0,6,161,336,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/407d3cd1-5968-4273-b87f-e24b46d4cf85,"378,1036,18,29",4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,337,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/41d8e66e-6910-4e6e-b27b-dac744cb1f9e,"586,1080,13,22",^1,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,1.0,6,161,338,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4210bd2e-70a5-4034-b229-314050cc9efc,"377,434,22,28",7$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,7.0,6,161,339,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/42a7e054-0d55-446d-962f-381cd15f5036,"758,474,22,25",^2$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,2.0,6,161,340,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/42ef2116-9852-4a12-b908-73a2ae49c1fd,"601,1121,20,30",9$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,9.0,6,161,341,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4486a8c1-ac43-4256-ac77-765638a5a635,"762,860,17,32",^5,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,5.0,6,161,342,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/461bc92f-c3c1-4302-9b8f-a4a78ea86a53,"690,990,22,31",4$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,343,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/48066ac7-08cb-4f17-bac3-7db7c0cb845e,"585,778,15,21",^1,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,1.0,6,161,344,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/49122c73-be5b-458e-b345-a8e113d24af3,"362,221,13,23",3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,345,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/49161809-1a4e-4227-8e79-098a13c8bc83,"664,949,18,28",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,346,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4abafc28-7894-46d4-9cb2-d88905a2b116,"600,1075,16,24",8$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,8.0,6,161,347,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4b2b2955-d471-4ea9-a038-2d5dd5f16958,"361,992,17,29",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,348,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4b471e6f-b58f-4547-9d0d-ed42e2174b1e,"280,1083,17,21",^2,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,2.0,6,161,349,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4ba94dfe-5bd6-412d-ac32-b6d8ea986c5a,"374,779,17,27",4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,350,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4bb316da-6605-4346-8bb1-c050e5bb2a55,"687,646,20,25",0$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,0.0,6,161,351,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4cc22143-8ed0-4710-91fb-1f656c26cdf8,"376,1121,19,29",4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,352,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/4eb8af8b-a28f-48a3-949d-650b6a11b7be,"459,822,12,20",^1,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,1.0,6,161,353,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/5186c7da-5de3-4193-959f-3019653caa7c,"365,390,14,28",3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,354,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/521393e8-3e9e-4f96-b3d9-16971472e3d0,"659,562,18,27",^3,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,3.0,6,161,355,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/52ad115a-ab52-48be-ab14-ac1eeb9739d5,"766,1164,17,30",^5,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,5.0,6,161,356,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/52b9d7c1-37bf-4bfd-bc89-244720f50dd6,"568,300,29,26",^0$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,0.0,6,161,357,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/53520f2e-2fbd-4321-bf25-650cffd30e14,"574,476,27,31",^4$,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,358,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
http://content.mpiwg-berlin.mpg.de/mpiwg/online/permanent/sphaera/1779_beyer_quaetionnes_1549/pageimg/1779_beyer_quaetionnes_1549_p161.jpg,http://dev.sphaera.mpiwg-berlin.mpg.de/container/ImageRegions.Container/55430ba0-e706-499c-a05d-701735b3ea64,"674,560,20,28",4,http://db.sphaera.mpiwg-berlin.mpg.de/Scaler/IIIF/permanent!sphaera!1779_beyer_quaetionnes_1549!pageimg!1779_beyer_quaetionnes_1549_p161.jpg/full/max/0/default.jpg,4.0,6,161,359,1779_beyer_quaetionnes_1549,1779_beyer_quaetionnes_1549_p161.jpg
